,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,"pp. 122 . ( infdc , it publications ltd , london , 1997 . ) â # 7â · 95",,,,"('rtable_title',)","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm']","['pp. 122 . ( infdc , it publications ltd , london , 1997 . ) â # 7â · 95']",0.05201631784439087,0.9479836821556091,2
445,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm","b anastasia , d maurizio",,,"('rtable_authors',)",[nan],"['b anastasia , d maurizio']",0.3577471971511841,0.6422528028488159,2
444,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,"misure dell ` occupazione temporanea : consistenza , dinamica e caratteristiche di uno stock eterogeneo",,,,"('rtable_title',)","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm']","['misure dell ` occupazione temporanea : consistenza , dinamica e caratteristiche di uno stock eterogeneo']",0.05647927522659302,0.943520724773407,2
439,enterprise modeling and data warehousing in telecom italia,,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_year')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan]","['enterprise modeling and data warehousing in telecom italia', nan]",0.04277682304382324,0.9572231769561768,2
438,enterprise modeling and data warehousing in telecom italia,,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_venue')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan]","['enterprise modeling and data warehousing in telecom italia', nan]",0.04277682304382324,0.9572231769561768,2
437,enterprise modeling and data warehousing in telecom italia,,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_authors')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan]","['enterprise modeling and data warehousing in telecom italia', nan]",0.04277682304382324,0.9572231769561768,2
436,enterprise modeling and data warehousing in telecom italia,,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title',)","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999']",['enterprise modeling and data warehousing in telecom italia'],0.04301249980926514,0.9569875001907349,2
434,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,sigmod,,"('rtable_venue', 'rtable_year')","[nan, nan]","['sigmod', nan]",0.19704502820968628,0.8029549717903137,2
433,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm","c calero , m piattini , f ruiz",,,"('rtable_authors', 'rtable_year')","[nan, nan]","['c calero , m piattini , f ruiz', nan]",0.4329620599746704,0.5670379400253296,2
432,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm","c calero , m piattini , f ruiz",sigmod,,"('rtable_authors', 'rtable_venue')","[nan, nan]","['c calero , m piattini , f ruiz', 'sigmod']",0.09650713205337524,0.9034928679466248,2
