,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name',)","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r""]",['panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b'],0.9255242869257927,0.0744757130742073,2
213,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,ex series earbuds black mdr ex55/blk,,,"('rtable_name', 'rtable_description')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['ex series earbuds black mdr ex55/blk', nan]",0.9416987299919128,0.05830127000808716,2
212,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,ex series earbuds black mdr ex55/blk,,,"('rtable_name',)",['lg electronics wdp3 laundry pedestal with drawer blue'],['ex series earbuds black mdr ex55/blk'],0.9429948814213276,0.05700511857867241,2
346,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,sanus flat panel tv wall mount vm1b,,69.99,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['sanus flat panel tv wall mount vm1b', 69.99]",0.9483037926256657,0.051696207374334335,2
210,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,sony handycam hdr-sr10 high definition digital camcorder hdrsr10,,549.0,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['sony handycam hdr-sr10 high definition digital camcorder hdrsr10', 549.0]",0.936895839869976,0.06310416013002396,2
209,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,sony handycam hdr-sr10 high definition digital camcorder hdrsr10,16:9 2.7 ' hybrid lcd,,"('rtable_name', 'rtable_description')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['sony handycam hdr-sr10 high definition digital camcorder hdrsr10', ""16:9 2.7 ' hybrid lcd""]",0.9429540410637856,0.05704595893621445,2
208,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,sony handycam hdr-sr10 high definition digital camcorder hdrsr10,,,"('rtable_name',)",['lg electronics wdp3 laundry pedestal with drawer blue'],['sony handycam hdr-sr10 high definition digital camcorder hdrsr10'],0.9404539950191975,0.059546004980802536,2
206,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,speck products toughskin for ipod classic ic-blk-ts,,12.95,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['speck products toughskin for ipod classic ic-blk-ts', 12.95]",0.9481869637966156,0.0518130362033844,2
205,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,speck products toughskin for ipod classic ic-blk-ts,rubber black,,"('rtable_name', 'rtable_description')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['speck products toughskin for ipod classic ic-blk-ts', 'rubber black']",0.9349479824304581,0.06505201756954193,2
204,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,speck products toughskin for ipod classic ic-blk-ts,,,"('rtable_name',)",['lg electronics wdp3 laundry pedestal with drawer blue'],['speck products toughskin for ipod classic ic-blk-ts'],0.9473582543432713,0.052641745656728745,2
348,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,pioneer gex-p10hd hd radio add-on tuner for select in-dash pioneer receivers,,,"('rtable_name',)",['lg electronics wdp3 laundry pedestal with drawer blue'],['pioneer gex-p10hd hd radio add-on tuner for select in-dash pioneer receivers'],0.9506975449621677,0.04930245503783226,2
202,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,panasonic kx-tg6702b cordless telephone kx-tg6702b,,159.92,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['panasonic kx-tg6702b cordless telephone kx-tg6702b', 159.92]",0.9497803896665573,0.05021961033344269,2
201,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,panasonic kx-tg6702b cordless telephone kx-tg6702b,panasonic 5.8 ghz 2 line expandable phone with extra handset,,"('rtable_name', 'rtable_description')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['panasonic kx-tg6702b cordless telephone kx-tg6702b', 'panasonic 5.8 ghz 2 line expandable phone with extra handset']",0.9472577385604382,0.052742261439561844,2
200,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,panasonic kx-tg6702b cordless telephone kx-tg6702b,,,"('rtable_name',)",['lg electronics wdp3 laundry pedestal with drawer blue'],['panasonic kx-tg6702b cordless telephone kx-tg6702b'],0.9465982913970947,0.05340170860290527,2
398,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,nikon en-el10 no-mem lithium-ion camera battery 25752,,21.26,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['nikon en-el10 no-mem lithium-ion camera battery 25752', 21.26]",0.9572079591453075,0.04279204085469246,2
198,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,monster cable gamelink hdmi digital video/audio cable for playstation 3 1 x hdmi 6.56 ft ps3 hdmi-2m,,55.79,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['monster cable gamelink hdmi digital video/audio cable for playstation 3 1 x hdmi 6.56 ft ps3 hdmi-2m', 55.79]",0.8925796300172806,0.10742036998271942,2
214,lg 14 ' washer and dryer red pedestal with drawer wdp3r,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,ex series earbuds black mdr ex55/blk,,22.2,"('rtable_name', 'rtable_price')","['lg electronics wdp3 laundry pedestal with drawer blue', nan]","['ex series earbuds black mdr ex55/blk', 22.2]",0.9377836845815182,0.06221631541848183,2
