,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,nan,da-lite,nan,39.84,epson t048220 cyan ink cartridge epson,accessories,nan,t048220,9.99,1
1,srs labs analog rca volume leveler srs labs dct6s 59.99,nan,nan,nan,39.84,cinegray ezframe series fixed frame screen - 150 diagonal 879.0,inkjet printer ink,nan,t048220,9.99,1
2,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,mp3 accessories,nan,nan,39.84,epson t048220 cyan ink cartridge epson,accessories,nan,t048220,9.99,1
3,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,nan,nan,pvr135h1,39.84,epson t048220 cyan ink cartridge epson,accessories,nan,t048220,9.99,1
4,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,nan,nan,nan,39.84,epson t048220 cyan ink cartridge epson,printer accessories,nan,t048220,9.99,1
5,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,nan,netgear,nan,39.84,epson t048220 cyan ink cartridge epson,all-in-one printers,nan,t048220,9.99,1
6,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,nan,nan,nan,39.84,epson t048220 cyan ink cartridge epson,printer accessories,nan,t048220,34.99,1
7,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,usb drives,nan,nan,39.84,epson t048220 cyan ink cartridge epson,all-in-one printers,nan,t048220,9.99,1
8,hp q3675a image transfer kit hp 194.84,nan,tribeca,nan,39.84,epson t048220 cyan ink cartridge epson,inkjet printer ink,nan,t048220,9.99,1
9,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,nan,tribeca,nan,39.84,epson t048220 cyan ink cartridge epson,laser printer toner,nan,t048220,9.99,1
