,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,canon imageformula dr-2010c compact color scanner electronics - general canon dr-2010c,networking,nan,nan,479.98,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,scanners,canon,2455b002,nan,0
1,canon imageformula dr-2010c compact color scanner electronics - general canon dr-2010c,nan,nan,99712,479.98,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,scanners,canon,2455b002,nan,1
2,sony 16gb class 4 sd memory card sony 0.0,nan,nan,nan,479.98,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,cables interconnects,canon,2455b002,nan,1
3,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,nan,nan,nan,7443.99,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,scanners,canon,2455b002,nan,1
4,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,nan,nan,33250,479.98,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,scanners,canon,2455b002,nan,1
5,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,nan,nan,nan,479.98,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,scanners,canon,hx-mta64da / g32,nan,1
6,san francisco 49ers camera case 19.99,nan,nan,nan,479.98,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,scanners,canon,2455b002,nan,1
7,canon imageformula dr-2010c compact color scanner electronics - general canon dr-2010c,nan,nan,nan,479.98,antec tricool case fan tricool 120mm 11.19,scanners,canon,bv8966b,nan,1
8,san francisco 49ers camera case 19.99,nan,nan,nan,479.98,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,scanners,canon,icon4-blk,nan,1
9,sony 16gb class 4 sd memory card sony 0.0,nan,nan,nan,479.98,canon 2455b002 imageformula dr-2510c compact color scanner 617.99,scanners,canon,2455b002,nan,1
