,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title',)",['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal'],['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal'],0.3032267,0.69677335,2
112,da-lite 98813 hc da-mat tensioned cosmopolitan,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title',)",['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal'],['da-lite 98813 hc da-mat tensioned cosmopolitan'],0.08706669,0.9129333,2
32,da-lite 98813 hc da-mat tensioned cosmopolitan electrol,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title',)",['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal'],['da-lite 98813 hc da-mat tensioned cosmopolitan electrol'],0.08706673,0.9129333,2
33,da-lite 98813 hc da-mat tensioned cosmopolitan electrol,,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_category')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol', nan]",0.10528636,0.89471364,2
34,da-lite 98813 hc da-mat tensioned cosmopolitan electrol,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'da-lite']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol', 'da-lite']",0.08706669,0.9129333,2
36,da-lite 98813 hc da-mat tensioned cosmopolitan electrol,electronics - general,da-lite,35199,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 4612.99]","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol', nan]",0.10378506,0.89621496,2
100,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x,electronics - general,da-lite,35199,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 4612.99]","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x', nan]",0.016086964,0.983913,2
99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x,electronics - general,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', '35199']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x', nan]",0.016086964,0.983913,2
98,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'da-lite']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x', 'da-lite']",0.0348503,0.96514964,2
97,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x,,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,"('ltable_title', 'ltable_category')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x', nan]",0.008245108,0.9917549,2
