,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,electronics - general,atrend,zt-40604-10l,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,9.99,1
1,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,stationery & office machinery,samsung,zt-40604-10l,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,119.88,1
2,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,electronics - general,nan,zt-40604-10l,88.88,kingston 8 gb ddr2 sdram memory module 8 gb 2 x 4 gb 667mhz ddr2 sdram ktd-ws667 8g,graphics cards,verbatim,01g-p3-1452-tr,119.88,1
3,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,electronics - general,da-lite,zt-40604-10l,88.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,graphics cards,evga,01g-p3-1452-tr,119.88,1
4,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,networking,atrend,zt-40604-10l,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,119.88,1
5,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,electronics - general,tribeca,zt-40604-10l,84.98,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,119.88,1
6,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,electronics - general,nan,zt-40604-10l,23.98,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,119.88,1
7,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,electronics - general,nan,zt-40604-10l,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,29.99,1
8,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,electronics - general,nan,hd527b3,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,graphics cards,evga,01g-p3-1452-tr,119.88,1
9,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,electronics - general,nan,zt-40604-10l,88.88,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,all-in-one printers,evga,01g-p3-1452-tr,119.88,1
