,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30,nan,Ready for the Weekend - EP,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,nan,0
1,"Here 's to the Good Times Florida Georgia Line Here 's to the Good Times Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country $ 1.29 4:11 4-Dec-12",nan,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Florida Georgia Line,Here 's To The Good Times,Country,$ 0.99,nan,4:10,nan,0
2,"Here 's to the Good Times Florida Georgia Line Here 's to the Good Times Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country $ 1.29 4:11 4-Dec-12",nan,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,It 's Nothin ( feat . 2 Chainz ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop,Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,nan,0
3,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,nan,$ 0.99,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,nan,0
4,"Here 's to the Good Times Florida Georgia Line Here 's to the Good Times Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country $ 1.29 4:11 4-Dec-12",Zedd,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,It 's Nothin ( feat . 2 Chainz ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop,Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,nan,0
5,Latch ( feat . Sam Smith ) Disclosure Settle ( Deluxe Version ) $ 1.29 15-Apr-14,nan,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,"March 18 , 2008",0
6,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,Hotel Cabana,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,nan,0
7,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Everything Is 4 [ Clean ],Country,$ 1.29,nan,4:10,nan,1
8,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Here 's To The Good Times,Pop,$ 1.29,nan,4:10,nan,1
9,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,nan,nan,nan,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,"Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",Florida Georgia Line,Here 's To The Good Times,Country,$ 1.29,nan,4:10,nan,0
