,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,storing semistructured data with stored,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,1996,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title',)",['lore : a lightweight object repository for semistructured data'],['storing semistructured data with stored'],0.002379364,0.99762064,2
1,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1996,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas']","['storing semistructured data with stored', 'alin deutsch , mary f. fernandez , dan suciu']",0.0002933351,0.9997067,2
2,storing semistructured data with stored,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,1996,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_venue')","['lore : a lightweight object repository for semistructured data', 'sigmod conference']","['storing semistructured data with stored', 'sigmod conference']",0.0023793618,0.99762064,2
3,storing semistructured data with stored,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,1999,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_year')","['lore : a lightweight object repository for semistructured data', 1996]","['storing semistructured data with stored', 1999]",0.0026650021,0.997335,2
8,monitoring xml data on the web,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",sigmod conference,1996,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas']","['monitoring xml data on the web', 'benjamin nguyen , serge abiteboul , gregory cobena , mihai preda']",0.4555627,0.5444373,2
4,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1996,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors', 'ltable_venue')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas', 'sigmod conference']","['storing semistructured data with stored', 'alin deutsch , mary f. fernandez , dan suciu', 'sigmod conference']",0.0002933351,0.9997067,3
5,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors', 'ltable_year')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas', 1996]","['storing semistructured data with stored', 'alin deutsch , mary f. fernandez , dan suciu', 1999]",0.00033314122,0.9996668,3
6,storing semistructured data with stored,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,1999,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_venue', 'ltable_year')","['lore : a lightweight object repository for semistructured data', 'sigmod conference', 1996]","['storing semistructured data with stored', 'sigmod conference', 1999]",0.0026650021,0.997335,3
9,monitoring xml data on the web,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",sigmod conference,1996,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors', 'ltable_venue')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas', 'sigmod conference']","['monitoring xml data on the web', 'benjamin nguyen , serge abiteboul , gregory cobena , mihai preda', 'sigmod conference']",0.4555627,0.5444373,3
10,monitoring xml data on the web,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",sigmod conference,2001,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors', 'ltable_year')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas', 1996]","['monitoring xml data on the web', 'benjamin nguyen , serge abiteboul , gregory cobena , mihai preda', 2001]",0.44549152,0.5545085,3
7,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas', 'sigmod conference', 1996]","['storing semistructured data with stored', 'alin deutsch , mary f. fernandez , dan suciu', 'sigmod conference', 1999]",0.00033314122,0.9996668,4
11,monitoring xml data on the web,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",sigmod conference,2001,storing semistructured data with stored,"alin deutsch , mary fernandez , dan suciu",international conference on management of data,1999,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['lore : a lightweight object repository for semistructured data', 'janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas', 'sigmod conference', 1996]","['monitoring xml data on the web', 'benjamin nguyen , serge abiteboul , gregory cobena , mihai preda', 'sigmod conference', 2001]",0.44549152,0.5545085,4
